K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
8,euclidean,MinMax_PCA_0.9,K-Means++_PCA_0_9,4328.193665761828,,0.36086146823946313,1.076482131141772,3842.095726147687,0.48934690892870947,0.5629501706967294,0.644303429495774,0.6352802037845706
9,euclidean,MinMax_PCA_0.9,K-Means++_PCA_0_9,3983.8123357255377,,0.3586170543029158,1.0768501161098787,3770.7939342315863,0.5300329495909455,0.5891723774926385,0.665335768107063,0.69132096069869
10,euclidean,MinMax_PCA_0.9,K-Means++_PCA_0_9,3768.6254654679033,,0.3242985894533169,1.17765987190788,3612.5556580357406,0.569242441910642,0.6144269905928007,0.6725883371132991,0.75254730713246
11,euclidean,MinMax_PCA_0.9,K-Means++_PCA_0_9,3447.167910557598,,0.32819985929179624,1.1698922664760538,3656.5695268949244,0.5630978616309777,0.6070395065420168,0.6802926981546749,0.7627365356622998
12,euclidean,MinMax_PCA_0.9,K-Means++_PCA_0_9,3254.17902683212,,0.33270483750375224,1.1966384468510527,3580.1693062321697,0.5994080131820944,0.6382894129814938,0.6998782018148128,0.7819323144104804
8,manhattan,MinMax_PCA_0.9,K-Means++_PCA_0_9,20825.812005448763,,0.3444549738332545,1.076263119221136,3775.1257487984244,0.48950402367155876,0.5627896715007993,0.6463659070813046,0.6330967976710334
9,manhattan,MinMax_PCA_0.9,K-Means++_PCA_0_9,19105.404451055496,,0.34618319692086824,1.1280312408148059,3683.7649659099334,0.543931771855304,0.6004485676450325,0.6722462377714539,0.6975982532751092
10,manhattan,MinMax_PCA_0.9,K-Means++_PCA_0_9,17573.32996397178,,0.351942236808491,1.118375474268911,3678.362896607796,0.5349139298956826,0.5894080683335131,0.6800349390019942,0.7111535662299855
11,manhattan,MinMax_PCA_0.9,K-Means++_PCA_0_9,16517.612488635612,,0.32667998939668774,1.2017241796110334,3567.624515162345,0.5740337560052814,0.6168668124811716,0.6868283242985486,0.7714701601164483
12,manhattan,MinMax_PCA_0.9,K-Means++_PCA_0_9,15549.558941663541,,0.32999155606634556,1.2110640001971982,3498.492169430356,0.5873707763564368,0.6275279573312292,0.6907984969499658,0.7763828238719068
8,cosine,MinMax_PCA_0.9,K-Means++_PCA_0_9,448.7147516839302,,0.5154125302145074,1.1352620634980255,3799.446825386705,0.5201331095318291,0.5832752680669532,0.6513010427839581,0.6544759825327511
9,cosine,MinMax_PCA_0.9,K-Means++_PCA_0_9,393.49407487600854,,0.5232810562664582,1.1782356182647482,3546.101869791394,0.5469241897544939,0.6019117259273411,0.6683047633529886,0.6714883551673945
10,cosine,MinMax_PCA_0.9,K-Means++_PCA_0_9,357.48735674292266,,0.49252516272953034,1.177751997004821,3504.6139072628102,0.49601935489677945,0.5536808727606516,0.6445282524798903,0.661481077147016
11,cosine,MinMax_PCA_0.9,K-Means++_PCA_0_9,307.28767287976257,,0.5231100148940785,1.147562921351115,3388.8820684102093,0.5407344887303983,0.5909478793581291,0.677496628976247,0.7147016011644832
12,cosine,MinMax_PCA_0.9,K-Means++_PCA_0_9,277.7710623127677,,0.4882023481882501,1.16610360458976,3547.645584698168,0.578441878263568,0.619298772750551,0.6817349566283173,0.7692867540029112
