K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
2,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,4460.681527181039,,0.16613617798815203,2.189970985508637,286.9068918239042,0.03498232651655424,0.44130889690155445,0.033998300643358154,0.4270196877121521
3,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,3842.5609190562373,,0.17261475571551968,1.8988799583958915,284.6496895982988,0.031174495831434845,0.37093029382889325,0.037404962872113846,0.44059742023082143
4,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,3556.751006893684,,0.1512555721905046,2.096832282090758,244.2242147840561,0.019089407737911963,0.3140657625705269,0.030153319949597256,0.4460285132382892
5,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,3357.4023144471876,,0.13972643938113913,2.0357112394772607,215.70278325519342,0.020622705571678737,0.2857967425701471,0.032596605221378444,0.45349626612355737
6,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,3179.074357602449,,0.14654773322545184,1.9860870157377288,198.57590938604324,0.01725299057339378,0.2601160554045884,0.03264739469212031,0.4575695858791582
7,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,3049.36246811244,,0.15558180119952864,1.9213922402962795,182.79470681988823,0.014127433600226185,0.24141665573404666,0.028098074498671115,0.45078071961982347
8,euclidean,Robust_PCA_0.9,K-Means++_PCA_0_9,2921.359920168007,,0.13761856356641644,1.9552868290057424,172.60485329889897,0.017102086055808326,0.22689163326407874,0.03388443324660269,0.47657841140529533
2,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,31284.969080558447,,0.15061972507350563,2.23828754171368,277.21069919243314,0.035219902147749074,0.44114260554812473,0.03714708176066132,0.4270196877121521
3,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,27986.61842385946,,0.15025944971879443,1.9109621812811426,280.08954350891804,0.026897964240184702,0.36927205012455483,0.03428273817222654,0.4317718940936864
4,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,25459.883419148224,,0.15104398944743314,2.401433885782506,175.07775420655065,0.024536970627554083,0.3160792784697742,0.02728131532756982,0.44059742023082143
5,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,23437.23223547219,,0.15451299169079658,2.115271485367456,202.82425491934592,0.019759063190324184,0.2838445091015354,0.029996857796818842,0.4480651731160896
6,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,21950.94674585013,,0.17050131186385692,2.098348861334699,178.28639164631633,0.013556294643162152,0.2584373683144783,0.028666014546177346,0.439918533604888
7,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,20803.17023037714,,0.17350364801491144,2.007737024052537,172.94263670450144,0.013983814395989232,0.24634232041271178,0.031939135442540144,0.45553292600135775
8,manhattan,Robust_PCA_0.9,K-Means++_PCA_0_9,19772.607977680345,,0.18746755534030496,1.948746101206066,161.09986510797458,0.014370271588446596,0.2330070671313095,0.03161315291001356,0.45417515274949083
2,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,578.6808413051342,,0.28651352885100745,2.1961689312649484,286.81477110700365,0.034021449960840604,0.44053232870476305,0.03431055100071663,0.4270196877121521
3,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,400.9516751251256,,0.27891375560479986,1.9320248004918004,281.5075740218614,0.030111892412451362,0.36557360205396133,0.03826708616486978,0.4453496266123557
4,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,319.18878542855896,,0.27889824505162436,1.9573415526143658,239.80082105860959,0.020898452631952658,0.3162331330043282,0.028501769525585016,0.4412763068567549
5,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,269.13124072161605,,0.27514109761915895,1.9642318922995199,214.5664328597766,0.011974684861574261,0.28254903117958385,0.02715490376623647,0.44331296673455534
6,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,237.7667543615392,,0.2631975658741761,1.9865026911957324,195.32500499947176,0.015412299223697135,0.25931016679828445,0.030139133942367738,0.45621181262729127
7,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,209.25552715383,,0.28093411746409735,1.8972830600539254,179.18790947655597,0.010669249113301428,0.24853579495557224,0.03375508490098989,0.45824847250509165
8,cosine,Robust_PCA_0.9,K-Means++_PCA_0_9,191.5753305840618,,0.25285964389130816,1.91807223886907,171.46647641196984,0.014168056112900564,0.225517366472961,0.031377956743308136,0.4684317718940937
