Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
cmc,25,euclidean,auto,1.5,Robust,0.359048625423111,1.174368049918419,187.95609939313678,0.01888257592561104,0.4689119170984456,0.2948937846198781,0.061376684352836997,7
cmc,25,euclidean,brute,1.5,Robust,0.3591226763857338,1.1743140172331241,187.03264016760568,0.01847168526974859,0.4675324675324675,0.29501154654234835,0.060375608132832825,7
cmc,25,manhattan,auto,1.5,Robust,0.4293426372765612,0.8346308391695406,53.89901062774488,-0.012923908511953536,0.4065934065934066,0.4297863500864866,0.010410546889593433,2
cmc,25,manhattan,brute,1.5,Robust,0.4293426372765612,0.8346308391695406,53.89901062774488,-0.012923908511953536,0.4065934065934066,0.4297863500864866,0.010410546889593433,2
cmc,25,cosine,auto,1.5,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,cosine,brute,1.5,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,euclidean,auto,3.0,Robust,0.359048625423111,1.174368049918419,187.95609939313678,0.01888257592561104,0.4689119170984456,0.2948937846198781,0.061376684352836997,7
cmc,25,euclidean,brute,3.0,Robust,0.3591226763857338,1.1743140172331241,187.03264016760568,0.01847168526974859,0.4675324675324675,0.29501154654234835,0.060375608132832825,7
cmc,25,manhattan,auto,3.0,Robust,0.337665818881356,1.1080433835549703,117.00174177014057,0.030132937696656578,0.4884910485933504,0.2445022280642834,0.0549427178181364,9
cmc,25,manhattan,brute,3.0,Robust,0.337665818881356,1.1080433835549703,117.00174177014057,0.030132937696656578,0.4884910485933504,0.2445022280642834,0.0549427178181364,9
cmc,25,cosine,auto,3.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,cosine,brute,3.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,euclidean,auto,5.0,Robust,0.359048625423111,1.174368049918419,187.95609939313678,0.01888257592561104,0.4689119170984456,0.2948937846198781,0.061376684352836997,7
cmc,25,euclidean,brute,5.0,Robust,0.3591226763857338,1.1743140172331241,187.03264016760568,0.01847168526974859,0.4675324675324675,0.29501154654234835,0.060375608132832825,7
cmc,25,manhattan,auto,5.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,manhattan,brute,5.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,cosine,auto,5.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,cosine,brute,5.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,euclidean,auto,7.0,Robust,0.359048625423111,1.174368049918419,187.95609939313678,0.01888257592561104,0.4689119170984456,0.2948937846198781,0.061376684352836997,7
cmc,25,euclidean,brute,7.0,Robust,0.3591226763857338,1.1743140172331241,187.03264016760568,0.01847168526974859,0.4675324675324675,0.29501154654234835,0.060375608132832825,7
cmc,25,manhattan,auto,7.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,manhattan,brute,7.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,cosine,auto,7.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,cosine,brute,7.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,euclidean,auto,9.0,Robust,0.359048625423111,1.174368049918419,187.95609939313678,0.01888257592561104,0.4689119170984456,0.2948937846198781,0.061376684352836997,7
cmc,25,euclidean,brute,9.0,Robust,0.3591226763857338,1.1743140172331241,187.03264016760568,0.01847168526974859,0.4675324675324675,0.29501154654234835,0.060375608132832825,7
cmc,25,manhattan,auto,9.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,manhattan,brute,9.0,Robust,0.4704457864527463,0.743248557238245,154.41782377227563,0.00793081992526884,0.43956043956043955,0.28697424371774793,0.032325045700664974,5
cmc,25,cosine,auto,9.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,25,cosine,brute,9.0,Robust,0.3879056486749583,1.0242050025964677,157.54438589512014,0.014435180613958045,0.4713896457765668,0.2041939793047255,0.04110891088455941,10
cmc,35,euclidean,auto,1.5,Robust,0.47385584349251775,0.8140804787861494,264.8746922448276,0.04564168291349261,0.47435897435897434,0.36825525925618463,0.07059240508923198,3
cmc,35,euclidean,brute,1.5,Robust,0.47385584349251775,0.8140804787861494,264.8746922448276,0.04564168291349261,0.47435897435897434,0.36825525925618463,0.07059240508923198,3
cmc,35,manhattan,auto,1.5,Robust,0.42717854673390043,1.0582558540491283,84.99993725201647,-0.005168940913281513,0.43846153846153846,0.4284282166964071,0.0026842794209819536,2
cmc,35,manhattan,brute,1.5,Robust,0.42717854673390043,1.0582558540491283,84.99993725201647,-0.005168940913281513,0.43846153846153846,0.4284282166964071,0.0026842794209819536,2
cmc,35,cosine,auto,1.5,Robust,0.28399913134187693,1.3025576838483393,102.09482547209232,-0.0021662596923847453,0.40604026845637586,0.3748593671912629,0.008968447288296951,3
cmc,35,cosine,brute,1.5,Robust,0.28399913134187693,1.3025576838483393,102.09482547209232,-0.0021662596923847453,0.40604026845637586,0.3748593671912629,0.008968447288296951,3
cmc,35,euclidean,auto,3.0,Robust,0.47385584349251775,0.8140804787861494,264.8746922448276,0.04564168291349261,0.47435897435897434,0.36825525925618463,0.07059240508923198,3
