Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
pen-based,15,euclidean,auto,7.0,MinMax,0.595498958792639,0.6104682099402673,231.55265929799725,0.4236594024998556,1.0,0.6041845836609161,0.667025760880065,9
pen-based,15,euclidean,brute,7.0,MinMax,0.595498958792639,0.6104682099402673,231.55265929799725,0.4236594024998556,1.0,0.6041845836609161,0.667025760880065,9
pen-based,15,manhattan,auto,7.0,MinMax,0.6139247677810973,0.5879107337118675,281.4563942423251,0.497044946432119,1.0,0.6489329042549187,0.7401180194864662,9
pen-based,15,manhattan,brute,7.0,MinMax,0.6139247677810973,0.5879107337118675,281.4563942423251,0.497044946432119,1.0,0.6489329042549187,0.7401180194864662,9
pen-based,15,cosine,auto,7.0,MinMax,0.35881575050060377,0.7415392226249491,263.20192242302153,0.9319994018375256,0.9974240082431737,0.9535000674241341,0.8038580901022564,36
pen-based,15,cosine,brute,7.0,MinMax,0.35881575050060377,0.7415392226249491,263.20192242302153,0.9319994018375256,0.9974240082431737,0.9535000674241341,0.8038580901022564,36
pen-based,15,euclidean,auto,9.0,MinMax,0.595498958792639,0.6104682099402673,231.55265929799725,0.4236594024998556,1.0,0.6041845836609161,0.667025760880065,9
pen-based,15,euclidean,brute,9.0,MinMax,0.595498958792639,0.6104682099402673,231.55265929799725,0.4236594024998556,1.0,0.6041845836609161,0.667025760880065,9
pen-based,15,manhattan,auto,9.0,MinMax,0.6139247677810973,0.5879107337118675,281.4563942423251,0.497044946432119,1.0,0.6489329042549187,0.7401180194864662,9
pen-based,15,manhattan,brute,9.0,MinMax,0.6139247677810973,0.5879107337118675,281.4563942423251,0.497044946432119,1.0,0.6489329042549187,0.7401180194864662,9
pen-based,15,cosine,auto,9.0,MinMax,0.35881575050060377,0.7415392226249491,263.20192242302153,0.9319994018375256,0.9974240082431737,0.9535000674241341,0.8038580901022564,36
pen-based,15,cosine,brute,9.0,MinMax,0.35881575050060377,0.7415392226249491,263.20192242302153,0.9319994018375256,0.9974240082431737,0.9535000674241341,0.8038580901022564,36
pen-based,20,euclidean,auto,1.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,euclidean,brute,1.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,manhattan,auto,1.0,MinMax,0.35847077919016607,0.9586840424638977,1865.522848528004,0.7206919749603926,0.806390977443609,0.7778729259116105,0.8665590253271684,12
pen-based,20,manhattan,brute,1.0,MinMax,0.35847077919016607,0.9586840424638977,1865.522848528004,0.7206919749603926,0.806390977443609,0.7778729259116105,0.8665590253271684,12
pen-based,20,cosine,auto,1.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,cosine,brute,1.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,euclidean,auto,3.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,euclidean,brute,3.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,manhattan,auto,3.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,manhattan,brute,3.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,cosine,auto,3.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,cosine,brute,3.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,euclidean,auto,5.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,euclidean,brute,5.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
pen-based,20,manhattan,auto,5.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,manhattan,brute,5.0,MinMax,0.6381137004949832,0.5636524283702531,240.69520545832899,0.6171641273409123,1.0,0.7311462909605881,0.809216389160673,7
pen-based,20,cosine,auto,5.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,cosine,brute,5.0,MinMax,0.43881111954562996,0.7981155970007233,455.73643318468044,0.41824267872788234,0.6527898236484533,0.6416469759057789,0.6830310305502931,18
pen-based,20,euclidean,auto,7.0,MinMax,0.6073180123347237,0.5994183722227301,297.74385058753427,0.6732054092916364,1.0,0.7833095583875875,0.784121883986637,6
