Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
pen-based,15,euclidean,brute,9.0,MinMax,0.6246869694796806,0.5339272805294533,311.13902225215367,0.6257071224347055,0.9964664310954063,0.716438963723989,0.8473449697465689,11
pen-based,15,manhattan,auto,9.0,MinMax,0.6780175807201851,0.4907410207347131,291.3414878008581,0.7286413448136321,1.0,0.7958882964954487,0.8950998641942305,8
pen-based,15,manhattan,brute,9.0,MinMax,0.6780175807201851,0.4907410207347131,291.3414878008581,0.7286413448136321,1.0,0.7958882964954487,0.8950998641942305,8
pen-based,15,cosine,auto,9.0,MinMax,0.5569472988978931,0.6497034508662412,563.9899160055533,0.2674541588556591,0.9956989247311828,0.41965309691462,0.7114498736511369,40
pen-based,15,cosine,brute,9.0,MinMax,0.5569472988978931,0.6497034508662412,563.9899160055533,0.2674541588556591,0.9956989247311828,0.41965309691462,0.7114498736511369,40
pen-based,20,euclidean,auto,1.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,euclidean,brute,1.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,manhattan,auto,1.0,MinMax,0.3755477824808123,0.9971531783762879,365.7805751346036,0.9815990683924959,0.9946808510638298,0.9904519799549377,0.9513021272807926,6
pen-based,20,manhattan,brute,1.0,MinMax,0.3755477824808123,0.9971531783762879,365.7805751346036,0.9815990683924959,0.9946808510638298,0.9904519799549377,0.9513021272807926,6
pen-based,20,cosine,auto,1.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,cosine,brute,1.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,euclidean,auto,3.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,euclidean,brute,3.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,manhattan,auto,3.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,manhattan,brute,3.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,cosine,auto,3.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,cosine,brute,3.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,euclidean,auto,5.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,euclidean,brute,5.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,manhattan,auto,5.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,manhattan,brute,5.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,cosine,auto,5.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,cosine,brute,5.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,euclidean,auto,7.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,euclidean,brute,7.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,manhattan,auto,7.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,manhattan,brute,7.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,cosine,auto,7.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,cosine,brute,7.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,euclidean,auto,9.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,euclidean,brute,9.0,MinMax,0.5791002297446124,0.5997665460310365,323.5228591059782,0.9290409083582633,1.0,0.9466745193693393,0.9509694868226141,6
pen-based,20,manhattan,auto,9.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,manhattan,brute,9.0,MinMax,0.4777226341228835,0.626275180420131,328.64544516787845,0.9977510210774987,1.0,0.9994224304028189,0.9753200399941546,5
pen-based,20,cosine,auto,9.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,20,cosine,brute,9.0,MinMax,0.44286592989273876,0.6719636447740164,408.3801234226024,0.9583285342648032,0.9976303317535545,0.9734660668453251,0.9104195270541877,15
pen-based,23,euclidean,auto,1.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,euclidean,brute,1.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,manhattan,auto,1.0,MinMax,0.35939694414903617,1.0133978341834822,787.6796856156916,0.7575932167470131,0.8610469591993841,0.8376728026304465,0.8111420797366788,5
pen-based,23,manhattan,brute,1.0,MinMax,0.35939694414903617,1.0133978341834822,787.6796856156916,0.7575932167470131,0.8610469591993841,0.8376728026304465,0.8111420797366788,5
pen-based,23,cosine,auto,1.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,cosine,brute,1.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,euclidean,auto,3.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,euclidean,brute,3.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,manhattan,auto,3.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,brute,3.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,cosine,auto,3.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,cosine,brute,3.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,euclidean,auto,5.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,euclidean,brute,5.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,manhattan,auto,5.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,brute,5.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,cosine,auto,5.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,cosine,brute,5.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,euclidean,auto,7.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,euclidean,brute,7.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,manhattan,auto,7.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,brute,7.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,cosine,auto,7.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,cosine,brute,7.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,euclidean,auto,9.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,euclidean,brute,9.0,MinMax,0.5409849300009067,0.7478087150217371,261.64940280809384,0.5679697858101447,0.8204081632653061,0.7012417373689004,0.7702911148844332,4
pen-based,23,manhattan,auto,9.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,manhattan,brute,9.0,MinMax,0.6072139928432665,0.4436125628667376,615.4902526731415,1.0,1.0,1.0,1.0,2
pen-based,23,cosine,auto,9.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,23,cosine,brute,9.0,MinMax,0.515294553156453,0.6478497557492114,510.82081761040314,0.9728893977159297,0.998997995991984,0.9835517437465281,0.9292650980199165,11
pen-based,30,euclidean,auto,1.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,1.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,manhattan,auto,1.0,MinMax,0.4345355255532096,0.867385768062908,1002.6135173919147,0.9208415253337082,0.9967453213995118,0.9464280799125743,0.9220065753263658,6
pen-based,30,manhattan,brute,1.0,MinMax,0.4345355255532096,0.867385768062908,1002.6135173919147,0.9208415253337082,0.9967453213995118,0.9464280799125743,0.9220065753263658,6
pen-based,30,cosine,auto,1.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,cosine,brute,1.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,euclidean,auto,3.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,3.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,3.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,cosine,brute,3.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,euclidean,auto,5.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,5.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,5.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,cosine,brute,5.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,euclidean,auto,7.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,7.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,7.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,cosine,brute,7.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,euclidean,auto,9.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,euclidean,brute,9.0,MinMax,0.6453909948012608,0.5773586673623672,313.10392607941804,1.0,1.0,1.0,1.0,2
pen-based,30,cosine,auto,9.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,30,cosine,brute,9.0,MinMax,0.4084623079076741,0.7876131011623175,1225.352979408439,0.9798583885188169,0.9828700711053652,0.985601674767586,0.9569670006910383,8
pen-based,32,euclidean,auto,1.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,euclidean,brute,1.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,manhattan,auto,1.0,MinMax,0.4384524017612378,0.835959235967194,1002.3202569277762,0.9316694747402848,0.9966666666666667,0.9540260026427123,0.9258856043807846,6
pen-based,32,manhattan,brute,1.0,MinMax,0.4384524017612378,0.835959235967194,1002.3202569277762,0.9316694747402848,0.9966666666666667,0.9540260026427123,0.9258856043807846,6
pen-based,32,cosine,auto,1.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,cosine,brute,1.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,euclidean,auto,3.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,euclidean,brute,3.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,cosine,auto,3.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,cosine,brute,3.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,euclidean,auto,5.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,euclidean,brute,5.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,cosine,auto,5.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,cosine,brute,5.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,euclidean,auto,7.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,euclidean,brute,7.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,cosine,auto,7.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,cosine,brute,7.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,euclidean,auto,9.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,euclidean,brute,9.0,MinMax,0.6462116425465537,0.5752344213642844,312.83024647537803,1.0,1.0,1.0,1.0,2
pen-based,32,cosine,auto,9.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,32,cosine,brute,9.0,MinMax,0.45312631607756104,0.6741565114906866,865.0997178135193,0.9986716603164586,0.9961538461538462,0.9992240698248397,0.9881341727814975,6
pen-based,40,manhattan,auto,1.0,MinMax,0.22631917553678801,1.0469188679889219,1751.6203928348289,0.26227069546153353,0.45088964311426516,0.45867883000099047,0.5852859815943044,7
pen-based,40,manhattan,brute,1.0,MinMax,0.22631917553678801,1.0469188679889219,1751.6203928348289,0.26227069546153353,0.45088964311426516,0.45867883000099047,0.5852859815943044,7
pen-based,40,cosine,auto,1.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,brute,1.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,auto,3.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,brute,3.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,auto,5.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,brute,5.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,auto,7.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,brute,7.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,auto,9.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
pen-based,40,cosine,brute,9.0,MinMax,0.5771789003591805,0.6358716635226166,1452.8303175907656,0.9928096656752488,0.9723577235772358,0.9958887680239621,0.9679479576776896,4
