Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
pen-based,15,euclidean,auto,1.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,euclidean,brute,1.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,manhattan,auto,1.0,MinMax,0.6800705461769874,0.42918148077343493,451.7789665510484,0.6035133256219677,1.0,0.7257530966188903,0.7925367213731664,9
pen-based,15,manhattan,brute,1.0,MinMax,0.6800705461769874,0.42918148077343493,451.7789665510484,0.6035133256219677,1.0,0.7257530966188903,0.7925367213731664,9
pen-based,15,cosine,auto,1.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,cosine,brute,1.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,euclidean,auto,3.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,euclidean,brute,3.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,manhattan,auto,3.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,manhattan,brute,3.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,cosine,auto,3.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,cosine,brute,3.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,euclidean,auto,5.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,euclidean,brute,5.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,manhattan,auto,5.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,manhattan,brute,5.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,cosine,auto,5.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,cosine,brute,5.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,euclidean,auto,7.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,euclidean,brute,7.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,manhattan,auto,7.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,manhattan,brute,7.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,cosine,auto,7.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,cosine,brute,7.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,euclidean,auto,9.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,euclidean,brute,9.0,MinMax,0.5433832199364961,0.576204631497642,337.3931300106713,0.5798522886139822,0.8246268656716418,0.6771613447908482,0.796738391541019,8
pen-based,15,manhattan,auto,9.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,manhattan,brute,9.0,MinMax,0.6790138738538176,0.4298266449055592,441.4255191390073,0.605350584814734,0.9956331877729258,0.7257485509706949,0.7902992285749482,9
pen-based,15,cosine,auto,9.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,15,cosine,brute,9.0,MinMax,0.5525528364434124,0.5964158134625261,600.3701713466951,0.7753502044122536,0.989185291997116,0.8420950011018578,0.7779218624663249,32
pen-based,20,euclidean,auto,1.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,euclidean,brute,1.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,manhattan,auto,1.0,MinMax,0.5567482042386372,0.45945580959024745,358.6834547803609,1.0,1.0,1.0,1.0,4
pen-based,20,manhattan,brute,1.0,MinMax,0.5567482042386372,0.45945580959024745,358.6834547803609,1.0,1.0,1.0,1.0,4
pen-based,20,cosine,auto,1.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,cosine,brute,1.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,euclidean,auto,3.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,euclidean,brute,3.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,manhattan,auto,3.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,manhattan,brute,3.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,cosine,auto,3.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,cosine,brute,3.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,euclidean,auto,5.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,euclidean,brute,5.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,manhattan,auto,5.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,manhattan,brute,5.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,cosine,auto,5.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,cosine,brute,5.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
pen-based,20,euclidean,auto,7.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,euclidean,brute,7.0,MinMax,0.6186658759218833,0.4658678447452246,472.4994758412417,0.7221609831478044,0.8327402135231317,0.7999798956010561,0.851802742626326,5
pen-based,20,manhattan,auto,7.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,manhattan,brute,7.0,MinMax,0.4625752972192739,0.5273589786729082,296.630710760382,0.9936129490052148,0.9991993594875901,0.9985440432955218,0.9638144214761244,5
pen-based,20,cosine,auto,7.0,MinMax,0.5501321140152987,0.46288656951655976,898.5992288898527,0.9705871242722436,0.993862134088763,0.9805338539246562,0.9213031897737357,15
