Dataset,min_samples,metric,algorithm,max_epsilon,Dataset scaling,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Score,Adjusted Rand Index,Purity,Fowlkes-Mallows Index,Normalized Mutual Info,Number of Clusters
cmc,57,cosine,auto,1.5,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,cosine,brute,1.5,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,euclidean,auto,3.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,euclidean,brute,3.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,auto,3.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,brute,3.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,cosine,auto,3.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,cosine,brute,3.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,euclidean,auto,5.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,euclidean,brute,5.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,auto,5.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,brute,5.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,cosine,auto,5.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,cosine,brute,5.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,euclidean,auto,7.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,euclidean,brute,7.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,auto,7.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,brute,7.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,cosine,auto,7.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,cosine,brute,7.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,euclidean,auto,9.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,euclidean,brute,9.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,auto,9.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,manhattan,brute,9.0,MinMax,0.6555485562689468,0.6283892396356469,451.28729052797877,-0.004731419528352951,0.4046511627906977,0.4142515116607525,0.0009526392563605937,2
cmc,57,cosine,auto,9.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
cmc,57,cosine,brute,9.0,MinMax,0.6566269120475424,0.6282250957970661,450.2386202410145,-0.004297672510511257,0.40186915887850466,0.41453844592411027,0.0011368876405226382,2
